Tweet	Offensive	Targeted	Target
Ultimul episod al serialului ''The Walking Dead'', amânat din cauza crizei de #coronavirus	NOT	UNT	NULL
@denis26_denise Wow, parca ma doare pe mine, cu ce este ii da ala cu blana la cur.;)))))	NOT	UNT	NULL
Medicul care a vindecat cei mai mulți pacienți români cu coronavirus ne spune ce trebuie să facem prima oară când intrăm în casă	NOT	UNT	NULL
Salutăm declararea de către Președintele României a stării de urgență și ne exprimăm speranța că aplicarea lui în practică va fi efectivă, însă cu grija de a nu fi depășit scopul pentru care măsura a fost instituită.(FACIAS)	NOT	UNT	NULL
D'asta ba, d'asta o sa mai aiba miorita mea draga o sansa, dincolo de #covid19, dincolo de ce plm mai pun la cale cacatii astia la cale cu controlul si guvernul lor mondial cu tot .... #RomaniaTeiubesc, tara mea de frumoasa, tara mea de dor! 🤗	NOT	UNT	NULL
Ce dacă ulterior vaccinării unii vor manifesta efecte adverse (grave - paralizie, de exemplu sau mortale), nu interesează pe nimeni și tot nimeni nu răspunde. Ești numa' bun mort! #antivaccinare	NOT	UNT	NULL
@VladCabulea coaie ce plm e asta ca mi vn sa plang:)))))	OFF	TIN	IND
Universitatea din Iași nu reușește să se vindece de tudorelovirus.	NOT	UNT	NULL
@itmorar cum este dupa prima zi de izolare ?	NOT	UNT	NULL
@DevinaDomix Va sarut talpile, Stapana ! Vreau !!!	NOT	UNT	NULL
daca acum nu te poti folosi de masina ca sa te scape de belele atunci ne putem baga pula in orase, civilizatie, orase smart si tot.	NOT	UNT	NULL
Moartea scriitorului dizident Paul Goma: un om făcut să deranjeze şi după plecarea în nefiinţă	NOT	UNT	NULL
baa ce socata sunt ce dracu cand a crescut atat 😭😭😭😭😭😭	OFF	TIN	IND
rasucim in felurite unghiuri	NOT	UNT	NULL
singura persoana din Guvernul Orban care imi inspira o mare incredere este @BogdanAurescu .	NOT	UNT	NULL
Decizia a fost luata imediat dupa ce s-a aflat ca popii au inceput sa fie depistati cu Covid, desi au fost foarteprecauti si nu au folosit decat lingurite sfintite.	NOT	UNT	NULL
Asta e America satanista,...La dracu cu UE si planeta.	OFF	TIN	GRP
@vmacity nu sunt in plm ca am rata la telefon si ok am savings pt concert si le folosesc in cel mai rau caz	NOT	UNT	NULL
@CloneSandman Din redirecționarea a 3.5% din impozit	NOT	UNT	NULL
Eu sunt de acord să iasă armata pe străzi cu arme și tot ce trebuie. Nu știi niciodată când o iau razna jandarmii.	NOT	UNT	NULL
@gusteru Nu dar sunt mandrii de cei din spitalul ala. Prieteni, cunostiinte, etc. Medicul respectiv e foarte recunoscut in TM, am fost la el si cu David cand avea probleme.	NOT	UNT	NULL
@basarab84 Mare pacaleala poza 2.Vor unii sa ne salveze fix de ceea ce tot ei au creat	NOT	UNT	NULL
cat a fost vremea frumoasa am stat si am frecat-o in casa, ce pula mea iesi afara daca vrei nu te pune nimeni sa stai inauntru	OFF	TIN	IND
Chiriţoiu: Dacă produsele sanitare nu se ieftinesc, vom lua măsuri de urgenţă, precum rechiziţionarea sau plafonarea preţurilor	NOT	UNT	NULL
Art Directors Club România are un nou Comitet Director -	NOT	UNT	NULL
@iulialipovanu Nu numai la Milano. Toată Italia, și asta se datorează greșelii când au început să taie din bugetul sănătăți, restructurarea sistemului sanitar, închiderea de spitale regionale și multe alte exemple, dar sper să învețe din asta toată lumea și fiecare țara.	NOT	UNT	NULL
Blocaj total în imobiliare: Cum se va schimba comportamentul clienților și cine îi protejează pe chiriași?	NOT	UNT	NULL
CSM București suspendă toate contractele pe durata Stării de Urgență	NOT	UNT	NULL
mă tachinează dracu, stie ca până l-a vârsta mea centenară am învățat cu v-a și l-a 😉	NOT	UNT	NULL
Cum s-au mobilizat oameni de rând și mari companii pentru a produce ventilatoare medicale	NOT	UNT	NULL
Fericirea este ca un fluture care, odată urmărit, este întotdeauna dincolo de înțelegerea noastră, dar, dacă stai liniștit, ar putea flutura în jurul tău.	NOT	UNT	NULL
Când tu nu ai părăsit teritoriul țării și îți dă mă-ta mâncare, și nu ai sânge in pula nici poza cu tine sa ai la profil . Poți să spui ceva de alții ?	OFF	TIN	IND
Astăzi în 🇮🇹 este “Ziua Tatălui“ spus “Festa del papà “ inclus și eu în ea, deși nu acest este important, eu vreau să le transmit : “Cele mai bune urări către mamele care își cresc singure copii și înlocuiesc un tată, sunteți femei speciale” 👏🏻👏🏻👏🏻mai ales în aceste momente.🌹	NOT	UNT	NULL
ce naiba am azi, nu imi ajunge energia pentru elementele pe care le aleg pentru un singur text, ochiul meu are ceva sau redarea??	NOT	UNT	NULL
Le-am dat chinejilor un virus de i-a luat dracu! 🤣🤣🤣	NOT	UNT	NULL
Patriarhul Daniel: Nu trebuie în această perioadă să cădem în deznădejde, ci să ne întărim în credinţă	NOT	UNT	NULL
Ideea e ca unul sau altul din cei 2, care a bagat toata planeta in ra... ar trebui dusi in fata unui Tribunal-judecati.	NOT	UNT	NULL
Nici daca moare gagicmea n o sa pun poza cu ea pe ig🙄	NOT	UNT	NULL
Om mai prost decat Mihai Traistariu nu cred că se face =))))))	NOT	UNT	NULL
@SofiaCovaci Ne schimbăm, anii trec și preocupările lasă urme și câteodată sechele.	NOT	UNT	NULL
@RFboris Marian Nistor e dimpreună cu Carmen Hara în tunelurile dacice din Bucegi și deocamdată nu poate fi abordat pentru că nu și-a luat cartelă decât pentru Universul 75-Roz; o scăpare, e om.	NOT	UNT	NULL
Dana Budeanu, APEL către un grup de jurnaliști: Îi rog să cerceteze ce spun eu acum! Atenție la ce întâmplă în spatele Stării de urgență! -	NOT	UNT	NULL
@gusteru Dosar cu șină! Ștampila de la ghilesul 2, autentificare la notar.	NOT	UNT	NULL
Oricum voi de fapt aveți chiar 4, sunteți o adevărată metropolă🙂🙂	NOT	UNT	NULL
Vel Pitar fără virusul gripal...Absurd!	NOT	UNT	NULL
@b0bsacaman0 @nwradu @RFboris Vino mă, Vino la mine să te învăț educația român prost!! Te aștept fraiere	OFF	TIN	OTH
Drumul era plin de gropi dar nu a căzut în nici una.	NOT	UNT	NULL
IGSU: Echipamentul medical din Coreea de Sud - distribuit, în funcţie de nevoi, personalului medical şi echipajelor MAI	NOT	UNT	NULL
@tepes_vladut @MaricaPuiu De unde iei tu o virgină?	NOT	UNT	NULL
@iuliaa2603 Ma, da de ce dracu oare mintea romanului e la cum poate sa insele orice regula se impune? 😅 Sa mor eu daca noi ne mai facem bine ca natie vreodata	NOT	UNT	NULL
Nimeni nu știe când va lua sfârșit pandemia de coronavirus. Specialiștii fac tot felul de predicții, iar habarniștii agravează situația cu păreri deversate pe Facebook.	NOT	UNT	NULL
@Indig091 Am si eu asa obicei. E cam rau pentru viata sociala dar productivitatea maxima vine dupa 11 seara.	NOT	UNT	NULL
MAE le aminteşte românilor ce lucrează în Spania care le sunt drepturile, în contextul restricţiilor impuse de #COVID-19	NOT	UNT	NULL
bagă-mi-as pula in voi	OFF	TIN	OTH
@ECiocu Am intrebat la NHS daca pot sa ajut (macar pe plan local). Raspuns negativ ... plm.	OFF	TIN	OTH
@gusteru Faceai ca pe vremuri, iti puneai si imaginatia la contributie	NOT	UNT	NULL
Mi se pare lăudabil faptul că psihologii ne dau sfaturi în această perioadă, însă unul dintre ele sună mai degrabă a blestem: cum adică, „fiți pozitivi”...?	NOT	UNT	NULL
@keyboardriot Clar ca e aproape imposibil de crezut, da' el asa zice...	NOT	UNT	NULL
Anticipatele erau preocuparea lor,stim toti...si nu au scuza, serviciile au informat ref. China (virus,criza, risc)	NOT	UNT	NULL
@denis26_denise @MaricaPuiu La fel e și cu berea, mâncarea !	NOT	UNT	NULL
@camilstoenescu @thezvoner oamenii din liniile 2 si 3 au ramas aceiași	NOT	UNT	NULL
Majoritatea animalelor nu se recunosc în oglindă.	NOT	UNT	NULL
Direcţia Regim Permise: Documentele care expiră în perioada stării de urgenţă vor fi considerate valabile	NOT	UNT	NULL
Accesați aici pagina dedicată pachetului de măsuri pe care BNR l-a adoptat în contextul epidemiei de #COVID2019	NOT	UNT	NULL
Doamna Anisie, vă rog, pentru bunul mers al învățământului, veniți cu picioarele pe pământ!	NOT	UNT	NULL
@ingerisidemoni @_lor3scu_ Nu e salam prăjit, e cârnat prăjit.	NOT	UNT	NULL
@B_Transilvania Sigur.Nici nu m-ați întrebat de probleme și la ce agenții.În loc să acționați băgați mizeria sub preș.	NOT	UNT	NULL
În vremea asta căutăm nimicuri cu care să umplem vidul	NOT	UNT	NULL
Preşedintele #Iohannis participă la o #videoconferinţă cu membrii Consiliului European pe tema #COVID-19	NOT	UNT	NULL
@dj_mezeneu @SanduGeorgeCla1 De acord!Adevarat!Sunt foarte constienta de realitatea "virusului"E bine sa fii informat,dar si aceastea trebuiesc dozate,pt ca altfel alimenteaza stresul;Suntem bombardati cu informatii non stop,una dintre principalele cauze ale imunitatii scazute,stresul si starile conflictuale	NOT	UNT	NULL
Se bănuiește că virusul a fost creat de o femeie.	NOT	UNT	NULL
@IonutAxinescu Ceva cu decolteu, ie primăvară.	NOT	UNT	NULL
@CloneSandman Interimar. De la suceava	NOT	UNT	NULL
Se cer masuri pentru a bloca extinderea focarului de la Suceava: Nu transformati Iasiul si Moldova in Lombardia Romaniei	NOT	UNT	NULL
@razvancostache La Buzau lumea misuna. Nu-mi dau seama daca e de-a dreptul horror sau nu. :))	NOT	UNT	NULL
No, tovarasul Tiriac, capitalist desavarsit la Germania, nu aplica decat ce a invatat acolo. Sanatate si'un praz verde.😷	NOT	UNT	NULL
MARI3K3 LASA MA IN PACE E 12 NOAPTEA DORMI DRACU NU MI MAI DA MAILURI DESPRE CE FACEM SAPTAMANA VIITOARE SI CE AI PUS PE BLACKBOARD	NOT	UNT	NULL
Stii momentul ala cand poti ruina o relație doar cu câteva ss-uri?	NOT	UNT	NULL
sunt destul de trista ca maria sa kick it nu are niciun music show win pana acum :((	NOT	UNT	NULL
E aproape de autism ruperea comunicațională a lui Klaus Iohannis de poporul său.	NOT	UNT	NULL
Dacă in următoarele doua săptămâni România nu va avea o explozie de cazuri de gripă normală, se poate considera ca testul “pula mea, Corona trece” a avut un succes deosebit.	NOT	UNT	NULL
@YayyayaU Tre sa iti instalezi o aplicatie ca nu se prea gaseste pe google (manga rock trebuie luata tot de pe google ca nu se gaseste in app stores)	NOT	UNT	NULL
Hai una mai săltăreață,	NOT	UNT	NULL
Am fost o fuga la Carrefour...ce dracu s-a intamplat cu preturile, s-au virusat si ele, sau ce?!	NOT	UNT	NULL
De China nu intreaba nimeni&gt; Hey, ai de dat explicatii de ex. simularea fix pt novel coronavirus, sept, Wuhan.	NOT	UNT	NULL
@cristinadobre @TintaVasile Vad că insisti! Tu nu vezi ca omu se contrazice la fiecare propoziție?	NOT	UNT	NULL
Media ne bombardeaza cu nr de cazuri confirmate. Total nerelevant. 1029. Asa si?	NOT	UNT	NULL
Proaspăta șefă de la Direcția de Sănătate Publică, Anca Bertea, și-a dat demisia, conform unor surse de la nivelul Comisiei Județene pentru Situații de Urgență.	NOT	UNT	NULL
Spitalele din România „cad” unul după altul, pe măsură ce sunt identificați pacienți depistați pozitiv la testele pentru coronavirus. 	NOT	UNT	NULL
Daca faci cacatul ala in care iti cureti gingiile cu aer te urasc te dest pleaca din fata mea	OFF	TIN	IND
@Roberto76Adrian @GildasHamdad incearca doar a data sa fac ceava cu mama si tu o sa spun buna la dracu	OFF	TIN	IND
Pandemia de coronavirus îi rotunjește conturile lui Cătălin Botezatu. Medicii vor fi îmbrăcați de la renumitul designer	NOT	UNT	NULL
Mai mulţi producători de smartphone-uri refuză să folosească Qualcomm Snapdragon 865 din cauza preţului prea mare	NOT	UNT	NULL
@hoseokspapanasi Nici în 100 de ani nu-mi pica fisa	NOT	UNT	NULL
@CloneSandman Sandmane sa moara Fram Ursul Polar am iesit in curte la noi pe zona aici e stratul de praf si jeg pe masa de un deget. Nush ce plm a adus vantul dar e maro totu	OFF	TIN	IND
Un Vlad Voiculescu extrem de atașat la rândul său de Viena, astfel încât Bucureștiul la a cărui Primărie Generală vroia să candideze poate părea deja doar ”a doua casă”, după capitala Austriei	NOT	UNT	NULL
Nu. Nu poți să editezi filmări 8k!	NOT	UNT	NULL
Acestea sunt vremuri în care dpdv neuronal nu e ok să fii social media manager sau community manager... cantitatea de prostie la care ești expus zilnic e uriașă.	NOT	UNT	NULL
Băi băiete, ce fac ăștia...?!	NOT	UNT	NULL
231 de noi decese în Franţa, 2.827 de persoane se află la Terapie Intensivă!	NOT	UNT	NULL
@daco_get @denis26_denise Nu am auzit. Primele inf.din partea dr. (dar si cele recente 1 sapt. in urma) erau legate de aspectul asimptomatic si au zis ce am scris... 5-14 zile,dar si situatia 24 zile	NOT	UNT	NULL
Țara noastră are milioane de cetățeni în străinătate, care au tot dreptul să se întoarcă în țara lor. Numai în Italia sunt peste un milion și jumătate.	NOT	UNT	NULL
Toată populația Bucureștiului, testată pentru noul coronavirus	NOT	UNT	NULL
Lucrati responsabil! Oferiti siguranta colaboratorilor si angajatilor dumneavoastra, cu dispozitive Datalogic ce rezista fara probleme igienizarii cu dezinfectanti puternici!	NOT	UNT	NULL
Dacă, în virtutea anumitor circumstanțe, răspândirea virusului nu va putea fi oprită radical în termen de o lună și jumătate sau două, atunci toate procesele vor deveni ireversibile și peste noapte întreaga ordine mondială se va prăbuși.	NOT	UNT	NULL
Apple îi cam face în ciudă lui MinGicKuoko, oare câtă credibilitate o să i se mai dea că e în bălării cu informațiile.	NOT	UNT	NULL
@w_lemn @Carlos_Sacalul Dacă dorești explicații, acestea sunt: pagina citată este din 27 feb. atunci când sist. de sănătate credea așa și nu se știa mai nimic.	NOT	UNT	NULL
Dacă instituțiile care scot la concursurile pentru obținerea titlului de doctor ar fi serioase, și n-ar mai scoate subiecte care nu au nici o utilitate pentru nimeni, ar scoate un subiect unic la concurs - „Trădarea Românească”.	NOT	UNT	NULL
Nu e nici dracu afara la ora asta dar noi mergem la lidl 🤩🤩	NOT	UNT	NULL
Uniunea Europeana nu este, decat o mascarada, unde "Imigrantii" au mai multe drepturi decat autohtonii.	NOT	UNT	NULL
baietii din romania se aduna undeva toti sa faca sport la bustul gol? 😭😭 ce plm	OFF	TIN	GRP
@GabryIonesc2 Daca a trebuit armata sa intervina iti dai seama ca oaia tot oaie este nu intelege.Stati in plm in casa	OFF	TIN	GRP
@denis26_denise ... cu tot respectul, cum sa raportezi daca nu testezi ?	NOT	UNT	NULL
Am nevoie de tine, restul e rest !!!	NOT	UNT	NULL
Nu sunt bune supozitiile😆	NOT	UNT	NULL
@radusmall Sper. Metro Cash and Carry e totuși firma îndreptată către en-gros. Sper sa își schimbe profilul rapid, ca noi livrăm, dar sa avem ce și cui.	NOT	UNT	NULL
@Costindte Controale sunt pe străzi?	NOT	UNT	NULL
@ECiocu @LTeglas Să murim, dar să murim, dracu', frumoși. :)))	NOT	UNT	NULL
Sector 4: Persoanele rămase fără venituri din cauza crizei COVID-19 ar putea primi sprijin financiar	NOT	UNT	NULL
Neața oameni buni și nebuni. Îmi încep dimineața cu 9367 cazuri de Coronavirus in Germania...	NOT	UNT	NULL
Când #GuvernulOrban este paralel cu cetățenii dar #yesman cu băncile, corporațiile, stăpânii	NOT	UNT	NULL
SUA:„Închisorile pot fi incubatoare de boli, aşa că trebuie să luăm aceste măsuri curajoase şi drastice”.	NOT	UNT	NULL
Traian Băsescu, despre amânarea plății ratelor: Dă o gură de oxigen populației, dar trebuiau introduse niște plafoane (VIDEO)	NOT	UNT	NULL
Cafea și muzică  prin @wordpressdotcom	NOT	UNT	NULL
Noile funcții de pe Samsung Galaxy S20 vin și pe S10 și Note10	NOT	UNT	NULL
@capitan_bera Am vazut pe undeva ca Nuțu nu va mai taia degete in urmatoarele 30 de zile.	NOT	UNT	NULL
Ultimele date despre victimele coronavirusului în România: 14 morţi, 906 infectaţi	NOT	UNT	NULL
@santaromica Trebuie luat în calcul și faptul că Italia are o un număr foarte mare de bătrâni! Este țara cu cel mai mare procent de bătrâni din Europa!	NOT	UNT	NULL
ai de pula si zilele mele NU POTI SA IMI SPUI CA NU ARATA CA ITALIAN DIN PESCARA SUNT IN GENUNCHI😭🤲	NOT	UNT	NULL
Poliția Română sărbătorește astăzi în stradă! Vă mulțumim și vă sărbătorim de acasă!	NOT	UNT	NULL
@ekovericu Cu izolarea asta, prevăd o recrudescență a cazurilor de criminalitate domestică, pe de-o parte fiindcă turbă bărbații, iar pe de alta fiindcă dă strechea-n muieri.	OFF	TIN	OTH
@ECiocu Trebuia să zici : beau și din asta...😂😂	NOT	UNT	NULL
Lucrurile bune care se intampla	NOT	UNT	NULL
@denis26_denise Am citit. Comunisti jegoși, chinezii. Ca toti comuniștii	NOT	UNT	NULL
@chreqs I have no words.cine plm vine in ro si mănâncă pizza boss. Se mănâncă MÂNCARE AUTENTICA nu pizza tf	NOT	UNT	NULL
Ati obsevat si voi ca toata lumea s-a apucat de facut sport acasa de cand cu perioada asta???	NOT	UNT	NULL
@denis26_denise China anuntat ca ar fi gata un vaccin...sa gandim pozitiv!	NOT	UNT	NULL
@patrasconiu Multumesc. Am profitat si de cele de la Humanitas. Si iata-ma citind 3 carti in acelasi timp, ca un millennial loial multitaskingul-ui :))	NOT	UNT	NULL
Solidaritate în România! În plină epidemie de coronavirus, mai multe firme au sărit în ajutorul cetățenilor...	NOT	UNT	NULL
Ceea ce nu se previne azi, respectiv criza economică și socială consecutive opririi economiei din cauza pandemiei, va duce la o boală și mai gravă mâine. Iar aceasta va lovi pe toți fără deosebire de vârstă, religie sau stare socială.	NOT	UNT	NULL
De tevaturile interminabile cumodificarea vârstei de pensionare,cu recal.pensiilor,cu zvonurile cănu mai sunt bani depensii,cătot sistemul depensii seapropie decolaps și căva afecta întreg bugetul țării,căstatul este nevoit săfacă împrumuturi pentru aplăti pensiile atâtor bătrâni	NOT	UNT	NULL
